
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 551K_scaled.ecu

ECU identified with following data:
HWNumber    = 0261207001       (requested was 0261207001)
SWNumber    = 1037360387       (requested was 1037360387)
PartNumber  = 8D0907551K       (requested was 8D0907551K)
SWVersion   = 0001             (requested was 0001)
EngineId    = 2.7l V6/5VT      (requested was 2.7l V6/5VT)
VAGHWNumber = 
ModelId     = G

Log packet size: 146 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  31.10.2021 15:27:25.370

TimeStamp, nmot_w    , mshfm_w   , msdk_w    , uhfm_w    , gangi     , vfzg      , wped_w    , wdkba     , ub        , perffilt_w, plsol_w   , pvdkds_w  , plsolr_w  , pvdkdsl_w , pssol_w   , ps_w      , pvdk_w    , pu_w      , frxt      , frxta_w   , vpssplg_w , lde       , ldtvm     , ldtvr_w   , lditv_w   , ldptv     , ldrdtv    , ldimn_w   , ldimx_w   , ldimxak_w , ldrlts_w  , ldrlms_w  , ldimxa_0  , ldimxa_1  , ldimxa_2  , ldimxa_3  , ldimxa_4  , rl_w      , rlsol_w   , rlmax_w   , rlmx_w    , lamsbg_w  , lamsbg2_w , lamfa_w   , lamfawkr_w, ti_b1     , ti_b2     , usvk      , usvk2     , fr_w      , fr2_w     , uuhsk2_w  , zwgru     , zwist     , zwopt     , zwout     , zwnws     , zwsol     , wkrm      , wkrma     , dwkrz_0   , dwkrz_1   , dwkrz_2   , dwkrz_3   , dwkrz_4   , dwkrz_5   , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rkrn_w_4  , rkrn_w_5  , wnwi_w    , wnwi2_w   , fnwue     , fzabg_w_0 , fzabg_w_1 , fzabg_w_2 , fzabg_w_3 , fzabg_w_4 , fzabg_w_5 , fzabgs_w  , tanslin   , tmot      , tmki      , te_w      , tsrldyn   
    1.215, 798.75    , 7.19445   , 7.27778   , 1.30859   , 0         , 0         , 0         , 2.35294   , 13.5168   , 77.875    , 1001.09   , 993.828   , 0         , 993.828   , 486.953   , 470.391   , 1020.08   , 1001.09   , 1         , 1.02216   , 0.48639   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.852   , 220.852   , 0         , 0         , 0         , 0         , 0         , 31.0313   , 32.2969   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.92      , 1.912     , 0.764903  , 0.311138  , 0.901795  , 0.891602  , 15.3324   , 20.25     , 1.5       , 21        , 1.5       , 20.25     , 1.5       , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.566408  , 0.664064  , 0.488283  , 1.13282   , 0.468751  , 0.60547   , -0.109375 , -0.0625   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69.75     , 0.717334  , 3         
    1.265, 804       , 7.33334   , 7.27778   , 1.31348   , 0         , 0         , 0         , 2.35294   , 13.5168   , 77.875    , 1001.09   , 993.828   , 0         , 993.828   , 484.609   , 470.703   , 1019.69   , 1001.09   , 1         , 1.02216   , 0.485596  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.0547   , 32.1094   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.92      , 1.91734   , 0.775334  , 0.191177  , 0.900117  , 0.893281  , 15.3226   , 20.25     , 0.75      , 21        , 0.75      , 20.25     , 0.75      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.566408  , 0.664064  , 0.488283  , 1.13282   , 0.468751  , 0.60547   , -0.109375 , -0.0625   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69.75     , 0.717334  , 3         
    1.315, 804.5     , 7.19445   , 7.27778   , 1.30859   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78        , 1001.09   , 994.375   , 0         , 994.375   , 481.563   , 469.922   , 1020.16   , 1001.09   , 1         , 1.02216   , 0.481018  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 30.9844   , 31.875    , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.92      , 1.91467   , 0.770118  , 0.0972943 , 0.898438  , 0.894959  , 15.3129   , 21        , 0.75      , 21.75     , 0.75      , 21        , 0.75      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.585939  , 0.644533  , 0.488283  , 1.13282   , 0.44922   , 0.625002  , -0.109375 , -0.078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69.75     , 0.717334  , 3         
    1.365, 802.5     , 7.22223   , 7.25001   , 1.30859   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.05     , 1001.09   , 993.828   , 0         , 993.828   , 484.141   , 470.156   , 1019.14   , 1001.09   , 1         , 1.02216   , 0.483277  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.0078   , 32.0625   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.91734   , 1.91734   , 0.759687  , 0.10251   , 0.896424  , 0.896973  , 15.2055   , 21        , 0.75      , 21.75     , 0.75      , 21        , 0.75      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.585939  , 0.644533  , 0.488283  , 1.13282   , 0.44922   , 0.625002  , 0.171875  , -0.078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69.75     , 0.714668  , 3         
    1.415, 806.75    , 7.38889   , 7.25001   , 1.31836   , 0         , 0         , 0         , 2.35294   , 13.5168   , 77.825    , 1001.09   , 993.828   , 0         , 993.828   , 484.375   , 470.547   , 1019.14   , 1001.09   , 1         , 1.02216   , 0.483826  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.0313   , 32.0859   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.91734   , 1.92      , 0.749256  , 0.13902   , 0.895081  , 0.898316  , 15.1957   , 20.25     , 0.75      , 21.75     , 0.75      , 20.25     , 0.75      , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.585939  , 0.644533  , 0.507814  , 1.13282   , 0.468751  , 0.644533  , 0.171875  , -0.078125 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69.75     , 0.714668  , 3         
    1.465, 796.25    , 7.13889   , 7.30556   , 1.31348   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.075    , 1001.09   , 993.828   , 0         , 993.828   , 483.906   , 471.016   , 1019.69   , 1001.09   , 1         , 1.02216   , 0.484314  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.0547   , 32.0391   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.912     , 1.92      , 0.723177  , 0.118157  , 0.893403  , 0.899995  , 15.1957   , 19.5      , 0         , 21        , 0         , 19.5      , 0         , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.585939  , 0.644533  , 0.507814  , 1.13282   , 0.468751  , 0.644533  , 0.171875  , -0.078125 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69.75     , 0.709334  , 3         
    1.515, 803.5     , 7.27778   , 7.27778   , 1.31836   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.025    , 1001.02   , 993.828   , 0         , 993.828   , 486.484   , 471.25    , 1019.14   , 1001.02   , 1         , 1.02216   , 0.485901  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.1016   , 32.25     , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.91467   , 1.92267   , 0.691883  , 0.144236  , 0.891724  , 0.901673  , 15.2055   , 20.25     , 1.5       , 21.75     , 1.5       , 20.25     , 1.5       , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.566408  , 0.664064  , 0.488283  , 1.17188   , 0.468751  , 0.644533  , 0.15625   , -0.078125 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.712001  , 3         
    1.565, 806.75    , 7.27778   , 7.27778   , 1.31348   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.15     , 1001.02   , 993.828   , 0         , 993.828   , 484.063   , 471.328   , 1019.14   , 1001.02   , 1         , 1.02216   , 0.484497  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.1016   , 32.0625   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.912     , 1.92267   , 0.577138  , 0.347647  , 0.890046  , 0.903351  , 15.1957   , 19.5      , 0         , 21        , 0         , 19.5      , 0         , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.566408  , 0.664064  , 0.488283  , 1.17188   , 0.468751  , 0.644533  , 0.15625   , -0.078125 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.709334  , 3         
    1.615, 804.25    , 7.30556   , 7.27778   , 1.31836   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.075    , 1001.02   , 993.828   , 0         , 993.828   , 485.156   , 471.719   , 1019.14   , 1001.02   , 1         , 1.02216   , 0.482117  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.1016   , 32.1328   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.93334   , 1.92534   , 0.206824  , 0.238118  , 0.915955  , 0.905366  , 15.1859   , 20.25     , 0         , 21.75     , 0         , 20.25     , 0         , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.546876  , 0.644533  , 0.488283  , 1.17188   , 0.488283  , 0.625002  , 0.15625   , -0.234375 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.730668  , 3         
    1.665, 804       , 7.30556   , 7.30556   , 1.31348   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.125    , 1001.02   , 993.828   , 0         , 993.828   , 483.516   , 472.813   , 1019.69   , 1001.02   , 1         , 1.02216   , 0.484558  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.1953   , 32.0156   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.93867   , 1.93067   , 0.112941  , 0.13902   , 0.917298  , 0.906708  , 15.2055   , 19.5      , 0         , 21        , 0         , 19.5      , 0         , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.546876  , 0.644533  , 0.488283  , 1.17188   , 0.488283  , 0.625002  , 0.125     , -0.234375 , 0.0078125 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.736001  , 3         
    1.715, 807.25    , 7.47223   , 7.30556   , 1.31836   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.225    , 1001.02   , 993.828   , 0         , 993.828   , 482.891   , 473.203   , 1019.45   , 1001.02   , 1         , 1.02216   , 0.482361  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.2188   , 31.9688   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.94134   , 1.93067   , 0.112941  , 0.17553   , 0.918976  , 0.908387  , 15.1957   , 20.25     , 0         , 21.75     , 0         , 20.25     , 0         , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.546876  , 0.644533  , 0.507814  , 1.13282   , 0.507814  , 0.60547   , 0.125     , -0.234375 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.738668  , 3         
    1.765, 804.25    , 7.36112   , 7.38889   , 1.32324   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.2      , 1001.02   , 994.375   , 0         , 994.375   , 480.703   , 473.359   , 1020.39   , 1001.02   , 1         , 1.02216   , 0.484864  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.2422   , 31.8047   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.94134   , 1.93067   , 0.107726  , 0.112941  , 0.920655  , 0.910065  , 15.1957   , 20.25     , 0         , 21.75     , 0         , 20.25     , 0         , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.546876  , 0.644533  , 0.507814  , 1.13282   , 0.507814  , 0.60547   , 0.125     , -0.4375   , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.738668  , 3         
    1.815, 806.5     , 7.36112   , 7.38889   , 1.31348   , 0         , 0         , 0         , 2.35294   , 13.4464   , 78.225    , 1001.02   , 993.828   , 0         , 993.828   , 481.953   , 474.297   , 1019.77   , 1001.02   , 1         , 1.02216   , 0.481446  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.3125   , 31.8984   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.94134   , 1.93334   , 0.107726  , 0.118157  , 0.922333  , 0.911744  , 15.1859   , 20.25     , 0         , 21.75     , 0         , 20.25     , 0         , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.566408  , 0.625002  , 0.527345  , 1.09375   , 0.507814  , 0.60547   , 0.09375   , -0.4375   , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.738668  , 3         
    1.865, 808.25    , 7.47223   , 7.38889   , 1.31836   , 0         , 0         , 0         , 2.35294   , 13.4464   , 78.35     , 1001.02   , 994.063   , 0         , 994.063   , 481.016   , 474.375   , 1019.14   , 1001.02   , 1         , 1.02216   , 0.480469  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.3125   , 31.8281   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.94667   , 1.93867   , 0.118157  , 0.123373  , 0.924012  , 0.913422  , 15.2348   , 20.25     , -0.75     , 21.75     , -0.75     , 20.25     , -0.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.566408  , 0.625002  , 0.527345  , 1.09375   , 0.507814  , 0.60547   , 0.09375   , -0.4375   , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.744001  , 3         
    1.915, 803       , 7.27778   , 7.38889   , 1.31348   , 0         , 0         , 0         , 2.35294   , 13.4464   , 78.25     , 1001.02   , 993.828   , 0         , 993.828   , 480.469   , 475.313   , 1019.38   , 1001.02   , 1         , 1.02216   , 0.479981  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.3828   , 31.7813   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.95467   , 1.94667   , 0.123373  , 0.107726  , 0.92569   , 0.915101  , 15.3031   , 19.5      , -0.75     , 21        , -0.75     , 19.5      , -0.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.585939  , 0.60547   , 0.527345  , 1.09375   , 0.527345  , 0.585939  , 0.09375   , -0.140625 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.744001  , 3         
    1.965, 801.25    , 7.27778   , 7.41667   , 1.30859   , 0         , 0         , 0         , 2.35294   , 13.4464   , 78.375    , 1001.02   , 994.922   , 0         , 994.922   , 481.328   , 475.078   , 1020.47   , 1001.02   , 1         , 1.02216   , 0.48114   , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.3594   , 31.8516   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.95467   , 1.944     , 0.133804  , 0.123373  , 0.927369  , 0.916779  , 15.3129   , 20.25     , 0         , 21.75     , 0         , 20.25     , 0         , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.585939  , 0.60547   , 0.527345  , 1.09375   , 0.527345  , 0.585939  , -0.09375  , -0.140625 , 0.00390625, 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.744001  , 3         
    2.015, 808.25    , 7.44445   , 7.38889   , 1.31348   , 0         , 0         , 0         , 2.35294   , 13.5168   , 78.275    , 1001.02   , 993.828   , 0         , 993.828   , 480.938   , 475.391   , 1018.59   , 1001.02   , 1         , 1.02216   , 0.480408  , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 220.828   , 220.828   , 0         , 0         , 0         , 0         , 0         , 31.4063   , 31.8281   , 112.43    , 110.016   , 1         , 1         , 1         , 1         , 1.96      , 1.94934   , 0.222471  , 0.21204   , 0.929047  , 0.918458  , 15.3031   , 21        , -0.75     , 21.75     , -0.75     , 21        , -0.75     , -0        , -0        , 0         , 0         , 0         , 0         , 0         , 0         , 0.585939  , 0.60547   , 0.546876  , 1.05469   , 0.546876  , 0.566408  , -0.09375  , -0.140625 , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 0         , 26.25     , 93.75     , 69        , 0.749334  , 3         
